iter	Passed	Remaining
4780	25022	16847
4781	25028	16842
4782	25034	16837
4783	25040	16833
4784	25045	16828
4785	25051	16823
4786	25057	16818
4787	25062	16813
4788	25068	16808
4789	25074	16803
4790	25079	16798
4791	25085	16793
4792	25091	16788
4793	25096	16783
4794	25102	16778
4795	25108	16773
4796	25113	16768
4797	25119	16763
4798	25125	16758
4799	25131	16754
4800	25136	16748
4801	25142	16744
4802	25148	16739
4803	25153	16734
4804	25159	16729
4805	25165	16724
4806	25171	16719
4807	25176	16714
4808	25182	16709
4809	25188	16704
4810	25193	16699
4811	25200	16695
4812	25206	16690
4813	25211	16685
4814	25217	16680
4815	25223	16675
4816	25228	16670
4817	25234	16665
4818	25240	16660
4819	25246	16656
4820	25252	16651
4821	25257	16646
4822	25263	16641
4823	25269	16636
4824	25274	16631
4825	25279	16626
4826	25284	16620
4827	25289	16615
4828	25294	16610
4829	25299	16604
4830	25304	16599
4831	25310	16594
4832	25315	16588
4833	25320	16583
4834	25325	16577
4835	25330	16572
4836	25336	16567
4837	25341	16562
4838	25346	16557
4839	25351	16551
4840	25356	16546
4841	25362	16541
4842	25367	16536
4843	25373	16531
4844	25378	16526
4845	25384	16521
4846	25389	16516
4847	25395	16511
4848	25401	16506
4849	25407	16501
4850	25412	16496
4851	25418	16491
4852	25424	16486
4853	25430	16482
4854	25435	16477
4855	25441	16471
4856	25446	16466
4857	25452	16461
4858	25458	16457
4859	25464	16452
4860	25470	16447
4861	25475	16442
4862	25481	16437
4863	25487	16432
4864	25492	16427
4865	25498	16422
4866	25504	16417
4867	25509	16412
4868	25515	16407
4869	25521	16403
4870	25527	16398
4871	25533	16393
4872	25539	16388
4873	25545	16383
4874	25551	16378
4875	25556	16374
4876	25562	16369
4877	25568	16364
4878	25574	16359
4879	25580	16354
4880	25586	16350
4881	25592	16345
4882	25598	16340
4883	25604	16335
4884	25609	16330
4885	25615	16325
4886	25621	16320
4887	25627	16315
4888	25632	16310
4889	25638	16305
4890	25644	16301
4891	25650	16296
4892	25656	16291
4893	25661	16286
4894	25666	16281
4895	25672	16275
4896	25677	16270
4897	25682	16265
4898	25687	16260
4899	25692	16254
4900	25697	16249
4901	25703	16243
4902	25707	16238
4903	25713	16233
4904	25718	16228
4905	25723	16222
4906	25728	16217
4907	25734	16212
4908	25739	16207
4909	25745	16202
4910	25750	16196
4911	25755	16191
4912	25760	16186
4913	25766	16181
4914	25771	16175
4915	25776	16170
4916	25782	16165
4917	25787	16160
4918	25792	16155
4919	25797	16149
4920	25802	16144
4921	25807	16139
4922	25813	16133
4923	25817	16128
4924	25823	16123
4925	25828	16117
4926	25833	16112
4927	25839	16107
4928	25844	16102
4929	25849	16096
4930	25854	16091
4931	25860	16086
4932	25865	16081
4933	25870	16076
4934	25875	16070
4935	25880	16065
4936	25885	16060
4937	25891	16054
4938	25896	16049
4939	25901	16044
4940	25906	16038
4941	25912	16033
4942	25917	16028
4943	25922	16023
4944	25927	16017
4945	25932	16012
4946	25937	16007
4947	25943	16002
4948	25948	15996
4949	25953	15991
4950	25958	15985
4951	25963	15980
4952	25968	15975
4953	25973	15969
4954	25978	15964
4955	25983	15959
4956	25988	15953
4957	25993	15948
4958	25997	15942
4959	26002	15937
4960	26007	15931
4961	26012	15926
4962	26018	15921
4963	26023	15915
4964	26028	15910
4965	26033	15905
4966	26038	15900
4967	26043	15894
4968	26049	15889
4969	26054	15884
4970	26059	15878
4971	26064	15873
4972	26069	15867
4973	26074	15862
4974	26079	15857
4975	26084	15851
4976	26089	15846
4977	26094	15841
4978	26099	15835
4979	26103	15830
4980	26108	15824
4981	26113	15819
4982	26119	15814
4983	26124	15808
4984	26129	15803
4985	26134	15798
4986	26139	15792
4987	26144	15787
4988	26149	15782
4989	26155	15777
4990	26160	15771
4991	26165	15766
4992	26170	15761
4993	26176	15756
4994	26181	15750
4995	26186	15745
4996	26191	15740
4997	26196	15734
4998	26201	15729
4999	26207	15724
5000	26212	15718
5001	26217	15713
5002	26222	15708
5003	26228	15703
5004	26233	15697
5005	26238	15692
5006	26243	15687
5007	26248	15682
5008	26254	15677
5009	26259	15672
5010	26264	15666
5011	26270	15661
5012	26275	15656
5013	26280	15650
5014	26285	15645
5015	26290	15640
5016	26295	15634
5017	26301	15629
5018	26306	15624
5019	26311	15619
5020	26316	15613
5021	26321	15608
5022	26327	15603
5023	26332	15597
5024	26337	15592
5025	26342	15587
5026	26347	15582
5027	26352	15576
5028	26357	15571
5029	26362	15566
5030	26367	15560
5031	26372	15555
5032	26377	15549
5033	26383	15544
5034	26388	15539
5035	26393	15534
5036	26398	15528
5037	26403	15523
5038	26408	15518
5039	26414	15513
5040	26419	15507
5041	26424	15502
5042	26429	15497
5043	26434	15491
5044	26439	15486
5045	26444	15481
5046	26450	15475
5047	26455	15470
5048	26460	15465
5049	26465	15459
5050	26470	15454
5051	26475	15449
5052	26480	15443
5053	26485	15438
5054	26490	15432
5055	26495	15427
5056	26501	15422
5057	26506	15417
5058	26511	15411
5059	26516	15406
5060	26521	15401
5061	26526	15395
5062	26531	15390
5063	26536	15385
5064	26541	15380
5065	26547	15374
5066	26552	15369
5067	26557	15364
5068	26562	15358
5069	26567	15353
5070	26572	15348
5071	26577	15342
5072	26582	15337
5073	26587	15332
5074	26592	15326
5075	26598	15321
5076	26603	15316
5077	26608	15311
5078	26614	15306
5079	26619	15301
5080	26624	15295
5081	26630	15290
5082	26635	15285
5083	26641	15280
5084	26646	15275
5085	26651	15269
5086	26657	15265
5087	26663	15260
5088	26669	15255
5089	26674	15250
5090	26680	15245
5091	26685	15240
5092	26691	15235
5093	26697	15230
5094	26703	15225
5095	26708	15220
5096	26714	15215
5097	26720	15210
5098	26725	15205
5099	26732	15200
5100	26738	15195
5101	26744	15191
5102	26750	15186
5103	26756	15181
5104	26762	15176
5105	26768	15171
5106	26774	15167
5107	26780	15162
5108	26785	15157
5109	26792	15152
5110	26798	15147
5111	26803	15142
5112	26809	15137
5113	26815	15132
5114	26821	15128
5115	26827	15123
5116	26833	15118
5117	26839	15113
5118	26845	15108
5119	26851	15103
5120	26857	15099
5121	26863	15094
5122	26869	15089
5123	26874	15084
5124	26880	15079
5125	26887	15075
5126	26893	15070
5127	26898	15064
5128	26904	15060
5129	26910	15055
5130	26916	15050
5131	26923	15045
5132	26929	15041
5133	26935	15036
5134	26941	15031
5135	26946	15026
5136	26953	15021
5137	26958	15016
5138	26964	15011
5139	26970	15006
5140	26976	15001
5141	26982	14997
5142	26988	14992
5143	26993	14987
5144	26999	14982
5145	27005	14977
5146	27011	14972
5147	27017	14967
5148	27023	14963
5149	27029	14958
5150	27036	14953
5151	27041	14948
5152	27047	14943
5153	27053	14938
5154	27059	14933
5155	27065	14928
5156	27071	14924
5157	27077	14919
5158	27083	14914
5159	27089	14909
5160	27094	14904
5161	27101	14899
5162	27107	14894
5163	27112	14890
5164	27119	14885
5165	27124	14880
5166	27131	14875
5167	27137	14870
5168	27143	14865
5169	27149	14861
5170	27155	14856
5171	27161	14851
5172	27168	14847
5173	27174	14842
5174	27180	14837
5175	27186	14832
5176	27192	14828
5177	27198	14823
5178	27204	14818
5179	27210	14813
5180	27216	14808
5181	27222	14803
5182	27228	14798
5183	27234	14793
5184	27240	14789
5185	27247	14784
5186	27252	14779
5187	27258	14774
5188	27264	14769
5189	27271	14765
5190	27277	14760
5191	27282	14755
5192	27288	14750
5193	27294	14745
5194	27300	14740
5195	27306	14735
5196	27312	14731
5197	27318	14726
5198	27324	14721
5199	27330	14716
5200	27336	14711
5201	27342	14706
5202	27348	14701
5203	27353	14696
5204	27359	14691
5205	27365	14686
5206	27371	14681
5207	27377	14677
5208	27383	14672
5209	27388	14667
5210	27394	14662
5211	27400	14657
5212	27406	14652
5213	27412	14647
5214	27418	14642
5215	27424	14637
5216	27430	14632
5217	27436	14627
5218	27442	14622
5219	27448	14618
5220	27454	14613
5221	27460	14608
5222	27466	14603
5223	27471	14598
5224	27477	14593
5225	27483	14588
5226	27490	14583
5227	27495	14578
5228	27501	14574
5229	27509	14569
5230	27516	14565
5231	27523	14561
5232	27530	14557
5233	27537	14552
5234	27544	14548
5235	27550	14543
5236	27557	14538
5237	27563	14534
5238	27569	14529
5239	27576	14525
5240	27583	14520
5241	27589	14515
5242	27595	14510
5243	27600	14505
5244	27607	14501
5245	27613	14496
5246	27619	14491
5247	27626	14487
5248	27632	14482
5249	27639	14477
5250	27645	14473
5251	27652	14468
5252	27658	14463
5253	27663	14458
5254	27671	14454
5255	27677	14449
5256	27683	14444
5257	27689	14440
5258	27695	14435
5259	27701	14430
5260	27707	14425
5261	27713	14420
5262	27720	14415
5263	27725	14410
5264	27732	14406
5265	27739	14401
5266	27745	14396
5267	27751	14391
5268	27757	14386
5269	27763	14381
5270	27768	14377
5271	27774	14372
5272	27780	14367
5273	27786	14362
5274	27792	14357
5275	27798	14352
5276	27804	14347
5277	27810	14342
5278	27816	14337
5279	27822	14332
5280	27828	14327
5281	27834	14322
5282	27840	14317
5283	27845	14312
5284	27851	14307
5285	27857	14302
5286	27863	14298
5287	27869	14293
5288	27875	14288
5289	27881	14283
5290	27887	14278
5291	27892	14273
5292	27898	14268
5293	27904	14263
5294	27910	14258
5295	27916	14253
5296	27922	14248
5297	27928	14243
5298	27934	14238
5299	27940	14233
5300	27946	14228
5301	27951	14223
5302	27957	14218
5303	27963	14213
5304	27969	14208
5305	27975	14203
5306	27981	14198
5307	27987	14193
5308	27993	14188
5309	27998	14183
5310	28004	14178
5311	28010	14174
5312	28016	14169
5313	28022	14164
5314	28028	14159
5315	28034	14154
5316	28040	14149
5317	28046	14144
5318	28052	14139
5319	28058	14134
5320	28064	14129
5321	28070	14124
5322	28076	14120
5323	28082	14115
5324	28088	14110
5325	28094	14105
5326	28100	14100
5327	28106	14095
5328	28112	14090
5329	28118	14085
5330	28124	14080
5331	28131	14076
5332	28136	14071
5333	28143	14066
5334	28148	14061
5335	28154	14056
5336	28160	14051
5337	28166	14046
5338	28172	14041
5339	28178	14036
5340	28183	14031
5341	28189	14026
5342	28195	14021
5343	28201	14016
5344	28207	14011
5345	28213	14006
5346	28219	14001
5347	28225	13996
5348	28230	13991
5349	28236	13986
5350	28242	13981
5351	28248	13976
5352	28254	13971
5353	28260	13966
5354	28266	13961
5355	28272	13956
5356	28278	13951
5357	28284	13946
5358	28290	13941
5359	28296	13936
5360	28302	13932
5361	28307	13926
5362	28313	13921
5363	28319	13917
5364	28325	13912
5365	28331	13906
5366	28337	13902
5367	28343	13897
5368	28348	13891
5369	28354	13887
5370	28360	13881
5371	28370	13878
5372	28378	13875
5373	28385	13870
5374	28391	13865
5375	28397	13860
5376	28402	13855
5377	28408	13850
5378	28413	13845
5379	28419	13839
5380	28424	13834
5381	28430	13829
5382	28436	13824
5383	28441	13819
5384	28447	13814
5385	28452	13809
5386	28458	13804
5387	28464	13798
5388	28469	13793
5389	28475	13788
5390	28481	13783
5391	28486	13778
5392	28492	13773
5393	28498	13768
5394	28504	13763
5395	28510	13758
5396	28517	13754
5397	28524	13749
5398	28531	13745
5399	28538	13740
5400	28544	13735
5401	28550	13731
5402	28557	13726
5403	28563	13721
5404	28570	13716
5405	28576	13712
5406	28582	13707
5407	28589	13702
5408	28595	13697
5409	28601	13692
5410	28608	13688
5411	28614	13683
5412	28620	13678
5413	28626	13673
5414	28632	13668
5415	28638	13663
5416	28644	13658
5417	28650	13653
5418	28656	13648
5419	28662	13643
5420	28668	13638
5421	28674	13633
5422	28680	13629
5423	28687	13624
5424	28693	13619
5425	28700	13614
5426	28706	13610
5427	28712	13605
5428	28718	13600
5429	28724	13595
5430	28730	13590
5431	28736	13585
5432	28742	13580
5433	28748	13575
5434	28754	13570
5435	28759	13565
5436	28765	13560
5437	28771	13555
5438	28777	13550
5439	28783	13545
5440	28788	13539
5441	28794	13534
5442	28800	13529
5443	28806	13524
5444	28812	13519
5445	28818	13515
5446	28824	13509
5447	28830	13504
5448	28836	13500
5449	28842	13494
5450	28848	13490
5451	28854	13485
5452	28860	13480
5453	28866	13475
5454	28871	13469
5455	28877	13464
5456	28883	13459
5457	28889	13454
5458	28894	13449
5459	28900	13444
5460	28906	13439
5461	28912	13434
5462	28918	13429
5463	28923	13424
5464	28929	13419
5465	28935	13414
5466	28941	13409
5467	28947	13404
5468	28953	13399
5469	28958	13394
5470	28965	13389
5471	28971	13384
5472	28977	13379
5473	28982	13374
5474	28988	13369
5475	28994	13364
5476	29000	13359
5477	29006	13354
5478	29012	13349
5479	29018	13344
5480	29023	13338
5481	29029	13333
5482	29035	13328
5483	29040	13323
5484	29046	13318
5485	29052	13313
5486	29058	13308
5487	29064	13303
5488	29069	13298
5489	29075	13293
5490	29081	13288
5491	29087	13283
5492	29093	13278
5493	29099	13273
5494	29105	13268
5495	29111	13263
5496	29117	13258
5497	29122	13253
5498	29128	13248
5499	29134	13243
5500	29140	13238
5501	29146	13233
5502	29152	13227
5503	29158	13222
5504	29163	13217
5505	29170	13212
5506	29176	13208
5507	29182	13203
5508	29188	13198
5509	29194	13193
5510	29200	13188
5511	29206	13183
5512	29213	13178
5513	29219	13173
5514	29225	13168
5515	29230	13163
5516	29236	13158
5517	29242	13153
5518	29248	13148
5519	29254	13143
5520	29260	13138
5521	29266	13133
5522	29272	13128
5523	29278	13123
5524	29283	13118
5525	29289	13113
5526	29295	13107
5527	29301	13102
5528	29307	13097
5529	29312	13092
5530	29318	13087
5531	29324	13082
5532	29330	13077
5533	29337	13072
5534	29342	13067
5535	29348	13062
5536	29355	13057
5537	29360	13052
5538	29366	13047
5539	29372	13042
5540	29378	13037
5541	29384	13032
5542	29389	13027
5543	29395	13022
5544	29402	13017
5545	29407	13012
5546	29413	13007
5547	29419	13002
5548	29425	12997
5549	29431	12992
5550	29437	12987
5551	29443	12982
5552	29449	12977
5553	29455	12972
5554	29461	12967
5555	29467	12962
5556	29473	12957
5557	29479	12952
5558	29485	12947
5559	29491	12942
5560	29496	12937
5561	29502	12932
5562	29508	12926
5563	29514	12921
5564	29520	12916
5565	29525	12911
5566	29531	12906
5567	29537	12901
5568	29543	12896
5569	29549	12891
5570	29554	12886
5571	29560	12881
5572	29566	12875
5573	29572	12870
5574	29578	12866
5575	29584	12861
5576	29590	12856
5577	29597	12851
5578	29602	12846
5579	29608	12841
5580	29614	12836
5581	29620	12831
5582	29626	12826
5583	29632	12821
5584	29638	12816
5585	29644	12811
5586	29650	12806
5587	29657	12801
5588	29663	12796
5589	29669	12791
5590	29675	12786
5591	29682	12781
5592	29688	12776
5593	29694	12771
5594	29700	12766
5595	29706	12761
5596	29712	12756
5597	29718	12751
5598	29723	12746
5599	29730	12741
5600	29735	12736
5601	29742	12731
5602	29748	12726
5603	29754	12721
5604	29760	12716
5605	29767	12711
5606	29773	12706
5607	29779	12701
5608	29785	12696
5609	29791	12691
5610	29797	12686
5611	29802	12681
5612	29809	12676
5613	29815	12671
5614	29820	12666
5615	29827	12661
5616	29832	12656
5617	29839	12651
5618	29845	12646
5619	29850	12641
5620	29857	12636
5621	29863	12631
5622	29868	12626
5623	29874	12621
5624	29880	12616
5625	29888	12611
5626	29894	12606
5627	29900	12601
5628	29906	12597
5629	29912	12592
5630	29918	12587
5631	29925	12582
5632	29931	12577
5633	29937	12572
5634	29944	12567
5635	29950	12562
5636	29956	12557
5637	29962	12552
5638	29968	12547
5639	29974	12542
5640	29981	12537
5641	29987	12532
5642	29994	12528
5643	30000	12523
5644	30006	12518
5645	30012	12513
5646	30018	12508
5647	30024	12503
5648	30030	12498
5649	30036	12493
5650	30042	12487
5651	30048	12482
5652	30054	12477
5653	30059	12472
5654	30066	12467
5655	30073	12463
5656	30080	12458
5657	30087	12453
5658	30093	12449
5659	30100	12444
5660	30107	12439
5661	30114	12435
5662	30121	12430
5663	30128	12425
5664	30135	12421
5665	30141	12416
5666	30147	12411
5667	30154	12406
5668	30160	12401
5669	30167	12396
5670	30173	12392
5671	30180	12387
5672	30186	12382
5673	30193	12377
5674	30199	12372
5675	30205	12367
5676	30211	12362
5677	30218	12357
5678	30224	12352
5679	30231	12348
5680	30238	12343
5681	30244	12338
5682	30250	12333
5683	30256	12328
5684	30264	12324
5685	30271	12319
5686	30278	12314
5687	30285	12309
5688	30291	12305
5689	30298	12300
5690	30304	12295
5691	30309	12290
5692	30316	12285
5693	30322	12280
5694	30329	12275
5695	30335	12270
5696	30341	12265
5697	30347	12260
5698	30353	12255
5699	30360	12250
5700	30366	12245
5701	30372	12240
5702	30378	12235
5703	30384	12230
5704	30390	12225
5705	30397	12220
5706	30403	12215
5707	30409	12210
5708	30415	12205
5709	30421	12200
5710	30427	12195
5711	30433	12190
5712	30439	12185
5713	30446	12180
5714	30451	12175
5715	30458	12170
5716	30463	12165
5717	30469	12160
5718	30476	12155
5719	30482	12150
5720	30487	12145
5721	30494	12140
5722	30500	12135
5723	30507	12130
5724	30513	12125
5725	30519	12120
5726	30526	12115
5727	30532	12110
5728	30537	12105
5729	30543	12100
5730	30549	12095
5731	30555	12090
5732	30561	12084
5733	30567	12079
5734	30573	12074
5735	30579	12069
5736	30585	12064
5737	30591	12059
5738	30597	12054
5739	30603	12049
5740	30609	12044
5741	30615	12039
5742	30622	12034
5743	30628	12029
5744	30634	12024
5745	30640	12019
5746	30646	12014
5747	30652	12009
5748	30659	12004
5749	30664	11999
5750	30670	11994
5751	30676	11989
5752	30682	11983
5753	30688	11979
5754	30694	11973
5755	30701	11968
5756	30706	11963
5757	30712	11958
5758	30719	11953
5759	30725	11948
5760	30731	11943
5761	30737	11938
5762	30743	11933
5763	30749	11928
5764	30755	11923
5765	30761	11918
5766	30767	11913
5767	30773	11908
5768	30779	11902
5769	30785	11897
5770	30790	11892
5771	30796	11887
5772	30802	11882
5773	30808	11877
5774	30814	11872
5775	30819	11866
5776	30825	11861
5777	30831	11856
5778	30837	11851
5779	30843	11846
5780	30849	11841
5781	30855	11836
5782	30861	11831
5783	30867	11826
5784	30873	11821
5785	30879	11815
5786	30885	11810
5787	30891	11805
5788	30897	11800
5789	30903	11795
5790	30908	11790
5791	30914	11785
5792	30920	11780
5793	30926	11774
5794	30932	11769
5795	30938	11764
5796	30944	11759
5797	30950	11754
5798	30956	11749
5799	30962	11744
5800	30968	11739
5801	30974	11734
5802	30980	11729
5803	30986	11724
5804	30992	11719
5805	30998	11713
5806	31004	11708
5807	31010	11703
5808	31016	11698
5809	31022	11693
5810	31028	11688
5811	31033	11683
5812	31039	11677
5813	31045	11672
5814	31051	11667
5815	31057	11662
5816	31063	11657
5817	31069	11652
5818	31075	11647
5819	31081	11642
5820	31087	11637
5821	31092	11631
5822	31099	11626
5823	31105	11621
5824	31111	11616
5825	31117	11611
5826	31123	11606
5827	31129	11601
5828	31135	11596
5829	31141	11591
5830	31147	11586
5831	31154	11581
5832	31159	11576
5833	31165	11570
5834	31171	11565
5835	31177	11560
5836	31183	11555
5837	31189	11550
5838	31194	11545
5839	31200	11540
5840	31206	11534
5841	31212	11529
5842	31218	11524
5843	31224	11519
5844	31230	11514
5845	31236	11509
5846	31242	11504
5847	31247	11498
5848	31254	11493
5849	31259	11488
5850	31265	11483
5851	31271	11478
5852	31277	11473
5853	31283	11468
5854	31289	11462
5855	31295	11457
5856	31301	11452
5857	31306	11447
5858	31312	11442
5859	31318	11437
5860	31324	11431
5861	31329	11426
5862	31335	11421
5863	31341	11416
5864	31347	11411
5865	31353	11406
5866	31359	11401
5867	31365	11395
5868	31371	11390
5869	31377	11385
5870	31383	11380
5871	31388	11375
5872	31394	11369
5873	31400	11364
5874	31406	11359
5875	31412	11354
5876	31418	11349
5877	31424	11344
5878	31430	11339
5879	31435	11334
5880	31441	11328
5881	31447	11323
5882	31453	11318
5883	31458	11313
5884	31464	11308
5885	31470	11302
5886	31476	11297
5887	31482	11292
5888	31488	11287
5889	31494	11282
5890	31500	11277
5891	31506	11272
5892	31512	11266
5893	31518	11261
5894	31523	11256
5895	31530	11251
5896	31536	11246
5897	31541	11241
5898	31548	11236
5899	31553	11231
5900	31560	11226
5901	31565	11220
5902	31571	11215
5903	31577	11210
5904	31583	11205
5905	31589	11200
5906	31595	11195
5907	31601	11189
5908	31608	11185
5909	31614	11180
5910	31620	11174
5911	31626	11169
5912	31632	11164
5913	31638	11159
5914	31644	11154
5915	31650	11149
5916	31656	11144
5917	31662	11139
5918	31668	11133
5919	31674	11128
5920	31680	11123
5921	31685	11118
5922	31691	11113
5923	31697	11108
5924	31703	11102
5925	31709	11097
5926	31715	11092
5927	31720	11087
5928	31726	11082
5929	31732	11076
5930	31738	11071
5931	31744	11066
5932	31750	11061
5933	31756	11056
5934	31762	11051
5935	31767	11045
5936	31773	11040
5937	31779	11035
5938	31785	11030
5939	31791	11025
5940	31797	11020
5941	31803	11015
5942	31809	11009
5943	31814	11004
5944	31820	10999
5945	31826	10994
5946	31832	10989
5947	31838	10983
5948	31844	10978
5949	31850	10973
5950	31856	10968
5951	31861	10963
5952	31867	10958
5953	31873	10952
5954	31879	10947
5955	31885	10942
5956	31891	10937
5957	31897	10932
5958	31903	10927
5959	31908	10921
5960	31914	10916
5961	31920	10911
5962	31926	10906
5963	31932	10901
5964	31938	10896
5965	31944	10890
5966	31950	10885
5967	31956	10880
5968	31962	10875
5969	31968	10870
5970	31974	10865
5971	31980	10860
5972	31986	10854
5973	31992	10849
5974	31998	10844
5975	32004	10839
5976	32009	10834
5977	32016	10829
5978	32021	10823
5979	32027	10818
5980	32033	10813
5981	32039	10808
5982	32045	10803
5983	32051	10798
5984	32057	10792
5985	32063	10787
5986	32069	10782
5987	32074	10777
5988	32081	10772
5989	32087	10767
5990	32092	10761
5991	32098	10756
5992	32104	10751
5993	32110	10746
5994	32116	10741
5995	32122	10736
5996	32128	10730
5997	32134	10725
5998	32139	10720
5999	32146	10715
6000	32151	10710
6001	32157	10704
6002	32163	10699
6003	32169	10694
6004	32175	10689
6005	32181	10684
6006	32186	10678
6007	32193	10673
6008	32199	10668
6009	32204	10663
6010	32210	10658
6011	32216	10653
6012	32221	10647
6013	32227	10642
6014	32233	10637
6015	32239	10632
6016	32245	10627
6017	32251	10621
6018	32257	10616
6019	32262	10611
6020	32268	10606
6021	32274	10600
6022	32280	10595
6023	32286	10590
6024	32291	10585
6025	32297	10580
6026	32303	10574
6027	32310	10569
6028	32316	10564
6029	32321	10559
6030	32327	10554
6031	32333	10549
6032	32340	10544
6033	32348	10539
6034	32356	10535
6035	32362	10530
6036	32368	10524
6037	32373	10519
6038	32379	10514
6039	32384	10508
6040	32389	10503
6041	32395	10498
6042	32401	10492
6043	32406	10487
6044	32412	10482
6045	32417	10477
6046	32423	10471
6047	32429	10466
6048	32434	10461
6049	32440	10456
6050	32446	10450
6051	32452	10445
6052	32457	10440
6053	32463	10435
6054	32469	10430
6055	32475	10424
6056	32481	10419
6057	32487	10414
6058	32493	10409
6059	32499	10403
6060	32504	10398
6061	32510	10393
6062	32516	10388
6063	32521	10382
6064	32527	10377
6065	32533	10372
6066	32538	10367
6067	32545	10362
6068	32550	10356
6069	32556	10351
6070	32563	10346
6071	32569	10341
6072	32576	10336
6073	32582	10331
6074	32587	10326
6075	32594	10321
6076	32600	10315
6077	32605	10310
6078	32611	10305
6079	32617	10300
6080	32623	10294
6081	32629	10289
6082	32635	10284
6083	32640	10279
6084	32646	10274
6085	32652	10269
6086	32658	10263
6087	32664	10258
6088	32670	10253
6089	32676	10248
6090	32682	10242
6091	32688	10237
6092	32694	10232
6093	32699	10227
6094	32705	10222
6095	32711	10216
6096	32717	10211
6097	32723	10206
6098	32729	10201
6099	32735	10196
6100	32741	10191
6101	32746	10185
6102	32752	10180
6103	32758	10175
6104	32765	10170
6105	32770	10165
6106	32776	10159
6107	32782	10154
6108	32788	10149
6109	32794	10144
6110	32800	10139
6111	32806	10133
6112	32812	10128
6113	32817	10123
6114	32824	10118
6115	32829	10113
6116	32835	10107
6117	32841	10102
6118	32847	10097
6119	32853	10092
6120	32859	10087
6121	32865	10081
6122	32871	10076
6123	32877	10071
6124	32883	10066
6125	32889	10061
6126	32895	10056
6127	32901	10050
6128	32907	10045
6129	32912	10040
6130	32919	10035
6131	32924	10029
6132	32930	10024
6133	32936	10019
6134	32942	10014
6135	32948	10009
6136	32954	10004
6137	32960	9998
6138	32966	9993
6139	32972	9988
6140	32978	9983
6141	32984	9977
6142	32989	9972
6143	32995	9967
6144	33001	9962
6145	33007	9956
6146	33012	9951
6147	33018	9946
6148	33024	9941
6149	33030	9935
6150	33036	9930
6151	33041	9925
6152	33047	9920
6153	33052	9914
6154	33058	9909
6155	33064	9904
6156	33071	9899
6157	33077	9894
6158	33083	9888
6159	33088	9883
6160	33094	9878
6161	33100	9873
6162	33106	9867
6163	33112	9862
6164	33118	9857
6165	33124	9852
6166	33130	9847
6167	33136	9842
6168	33141	9836
6169	33147	9831
6170	33153	9826
6171	33159	9820
6172	33165	9815
6173	33170	9810
6174	33176	9805
6175	33182	9799
6176	33187	9794
6177	33193	9789
6178	33199	9784
6179	33205	9778
6180	33211	9773
6181	33217	9768
6182	33222	9763
6183	33228	9757
6184	33234	9752
6185	33239	9747
6186	33245	9742
6187	33251	9736
6188	33257	9731
6189	33263	9726
6190	33268	9721
6191	33274	9715
6192	33280	9710
6193	33286	9705
6194	33292	9700
6195	33298	9694
6196	33303	9689
6197	33309	9684
6198	33315	9679
6199	33320	9673
6200	33326	9668
6201	33332	9663
6202	33338	9658
6203	33344	9652
6204	33349	9647
6205	33355	9642
6206	33361	9636
6207	33366	9631
6208	33372	9626
6209	33378	9621
6210	33383	9615
6211	33389	9610
6212	33395	9605
6213	33401	9600
6214	33407	9594
6215	33412	9589
6216	33418	9584
6217	33424	9578
6218	33430	9573
6219	33435	9568
6220	33441	9563
6221	33447	9557
6222	33453	9552
6223	33459	9547
6224	33465	9542
6225	33470	9536
6226	33476	9531
6227	33482	9526
6228	33488	9521
6229	33494	9516
6230	33499	9510
6231	33505	9505
6232	33511	9500
6233	33517	9494
6234	33523	9489
6235	33529	9484
6236	33534	9479
6237	33540	9474
6238	33547	9468
6239	33553	9463
6240	33559	9458
6241	33564	9453
6242	33571	9448
6243	33577	9443
6244	33583	9437
6245	33589	9432
6246	33595	9427
6247	33601	9422
6248	33606	9416
6249	33612	9411
6250	33618	9406
6251	33624	9401
6252	33630	9395
6253	33635	9390
6254	33641	9385
6255	33647	9379
6256	33653	9374
6257	33665	9371
6258	33675	9367
6259	33682	9362
6260	33688	9357
6261	33694	9351
6262	33699	9346
6263	33704	9340
6264	33710	9335
6265	33715	9330
6266	33720	9324
6267	33726	9319
6268	33731	9314
6269	33737	9308
6270	33743	9303
6271	33748	9298
6272	33753	9292
6273	33759	9287
6274	33764	9282
6275	33770	9276
6276	33776	9271
6277	33781	9265
6278	33786	9260
6279	33792	9255
6280	33797	9249
6281	33803	9244
6282	33809	9239
6283	33814	9233
6284	33820	9228
6285	33826	9223
6286	33832	9218
6287	33838	9212
6288	33843	9207
6289	33849	9202
6290	33855	9197
6291	33861	9191
6292	33867	9186
6293	33872	9181
6294	33878	9176
6295	33884	9170
6296	33890	9165
6297	33896	9160
6298	33902	9155
6299	33908	9149
6300	33914	9144
6301	33920	9139
6302	33927	9134
6303	33933	9129
6304	33940	9124
6305	33946	9119
6306	33954	9114
6307	33961	9109
6308	33968	9104
6309	33974	9099
6310	33980	9094
6311	33986	9089
6312	33992	9083
6313	33998	9078
6314	34004	9073
6315	34009	9067
6316	34016	9062
6317	34022	9057
6318	34028	9052
6319	34034	9047
6320	34040	9041
6321	34046	9036
6322	34052	9031
6323	34058	9026
6324	34064	9021
6325	34071	9015
6326	34077	9010
6327	34083	9005
6328	34089	9000
6329	34095	8995
6330	34101	8990
6331	34107	8984
6332	34113	8979
6333	34119	8974
